shipment_id,origin,destination,distance_km,carrier,mode,order_date,expected_delivery_date,delivered_date,weather_severity,traffic_condition
SHP104107,Ahmedabad,Chennai,356,Delhivery,Air,2024-03-02,2024-03-04,2024-03-04,1,5
SHP104108,Mumbai,Pune,193,DHL,Truck,2024-05-25,2024-05-28,2024-05-31,2,1
SHP104109,Chennai,Ahmedabad,2071,BlueDart,Truck,2024-05-03,2024-05-06,2024-05-09,0,4
SHP104110,Hyderabad,Delhi,1575,EcomExpress,Air,2024-02-02,2024-02-07,2024-02-08,0,3
SHP104111,Kolkata,Bangalore,1579,Delhivery,Air,2024-04-09,2024-04-11,2024-04-11,1,4
SHP104112,Delhi,Hyderabad,1574,FedEx,Rail,2024-05-17,2024-05-24,2024-05-26,0,5
SHP104113,Hyderabad,Chennai,2134,EcomExpress,Air,2024-10-23,2024-10-25,2024-10-25,0,2
SHP104114,Kolkata,Bangalore,600,DHL,Rail,2024-08-01,2024-08-08,2024-08-08,2,5
SHP104115,Kolkata,Delhi,210,EcomExpress,Rail,2024-01-15,2024-01-18,2024-01-20,2,2
SHP104116,Chennai,Hyderabad,929,FedEx,Air,2024-02-03,2024-02-06,2024-02-09,0,5
SHP104117,Ahmedabad,Bangalore,305,Delhivery,Rail,2024-07-16,2024-07-19,2024-07-21,3,1
SHP104118,Hyderabad,Kolkata,146,Delhivery,Truck,2024-10-22,2024-10-24,2024-10-24,3,3
SHP104119,Pune,Delhi,2370,BlueDart,Truck,2024-09-05,2024-09-09,2024-09-09,2,5
SHP104120,Kolkata,Hyderabad,1017,FedEx,Rail,2024-10-27,2024-10-31,2024-10-31,2,2
SHP104121,Mumbai,Chennai,1197,FedEx,Air,2024-02-05,2024-02-06,2024-02-08,2,1
SHP104122,Bangalore,Pune,1360,BlueDart,Truck,2024-07-04,2024-07-09,2024-07-10,2,1
SHP104123,Bangalore,Chennai,1793,FedEx,Rail,2024-03-22,2024-03-25,2024-03-28,0,4
SHP104124,Kolkata,Ahmedabad,1288,FedEx,Truck,2024-04-25,2024-04-28,2024-04-30,0,1
SHP104125,Ahmedabad,Delhi,1415,DHL,Truck,2024-04-24,2024-05-01,2024-05-02,1,1
SHP104126,Chennai,Mumbai,1904,DHL,Rail,2024-07-16,2024-07-17,2024-07-17,2,4
SHP104127,Mumbai,Kolkata,1085,BlueDart,Truck,2024-08-16,2024-08-22,2024-08-22,2,1
SHP104128,Mumbai,Pune,734,FedEx,Truck,2024-09-24,2024-10-01,2024-10-02,0,3
SHP104129,Kolkata,Mumbai,1942,EcomExpress,Air,2024-04-01,2024-04-08,2024-04-10,0,4
SHP104130,Mumbai,Hyderabad,934,FedEx,Truck,2024-03-20,2024-03-21,2024-03-22,2,1
SHP104131,Mumbai,Hyderabad,1852,FedEx,Air,2024-09-09,2024-09-14,2024-09-14,1,4
SHP104132,Pune,Ahmedabad,909,EcomExpress,Air,2024-05-10,2024-05-14,2024-05-16,2,3
SHP104133,Pune,Delhi,1662,FedEx,Truck,2024-10-03,2024-10-09,2024-10-12,3,4
SHP104134,Bangalore,Mumbai,1899,DHL,Rail,2024-09-28,2024-10-05,2024-10-05,2,4
SHP104135,Ahmedabad,Mumbai,2082,Delhivery,Truck,2024-06-26,2024-06-30,2024-07-03,0,3
SHP104136,Mumbai,Delhi,1636,DHL,Air,2024-09-18,2024-09-21,2024-09-22,1,3
SHP104137,Delhi,Mumbai,2261,BlueDart,Rail,2024-07-15,2024-07-22,2024-07-25,2,4
SHP104138,Mumbai,Bangalore,718,DHL,Air,2024-04-13,2024-04-16,2024-04-19,3,1
SHP104139,Kolkata,Pune,931,FedEx,Rail,2024-05-21,2024-05-22,2024-05-24,1,3
SHP104140,Mumbai,Kolkata,2297,FedEx,Air,2024-07-03,2024-07-09,2024-07-12,0,3
SHP104141,Delhi,Kolkata,1272,EcomExpress,Air,2024-09-22,2024-09-25,2024-09-25,0,5
SHP104142,Kolkata,Pune,342,Delhivery,Truck,2024-09-26,2024-09-30,2024-09-30,0,1
SHP104143,Hyderabad,Delhi,1421,BlueDart,Truck,2024-02-29,2024-03-02,2024-03-02,3,5
SHP104144,Kolkata,Ahmedabad,1271,EcomExpress,Truck,2024-05-21,2024-05-28,2024-05-28,3,5
SHP104145,Pune,Hyderabad,1931,FedEx,Air,2024-04-06,2024-04-07,2024-04-07,1,1
SHP104146,Pune,Chennai,2383,Delhivery,Truck,2024-03-28,2024-04-04,2024-04-04,1,1
SHP104147,Bangalore,Hyderabad,2060,FedEx,Air,2024-10-16,2024-10-22,2024-10-22,1,2
SHP104148,Chennai,Bangalore,793,DHL,Truck,2024-10-22,2024-10-28,2024-10-28,2,4
SHP104149,Pune,Hyderabad,715,DHL,Air,2024-10-16,2024-10-20,2024-10-23,2,1
SHP104150,Delhi,Chennai,141,Delhivery,Truck,2024-02-18,2024-02-25,2024-02-25,1,1
SHP104151,Bangalore,Delhi,2336,BlueDart,Rail,2024-07-06,2024-07-13,2024-07-16,3,5
SHP104152,Mumbai,Ahmedabad,2288,DHL,Rail,2024-03-25,2024-03-31,2024-03-31,0,5
SHP104153,Ahmedabad,Delhi,1028,DHL,Rail,2024-07-13,2024-07-19,2024-07-19,2,4
SHP104154,Hyderabad,Chennai,1782,Delhivery,Air,2024-06-12,2024-06-17,2024-06-17,0,4
SHP104155,Mumbai,Delhi,1760,BlueDart,Rail,2024-07-31,2024-08-07,2024-08-07,3,5
SHP104156,Delhi,Ahmedabad,2496,BlueDart,Truck,2024-04-15,2024-04-19,2024-04-19,0,3
SHP104157,Pune,Ahmedabad,459,BlueDart,Rail,2024-07-16,2024-07-22,2024-07-24,2,4
SHP104158,Hyderabad,Chennai,1047,EcomExpress,Rail,2024-09-20,2024-09-25,2024-09-26,1,2
SHP104159,Mumbai,Hyderabad,1236,DHL,Truck,2024-09-10,2024-09-17,2024-09-18,2,3
SHP104160,Hyderabad,Ahmedabad,427,FedEx,Air,2024-08-25,2024-08-26,2024-08-26,1,4
SHP104161,Ahmedabad,Kolkata,652,DHL,Rail,2024-04-03,2024-04-08,2024-04-09,2,1
SHP104162,Chennai,Hyderabad,2112,BlueDart,Truck,2024-05-18,2024-05-25,2024-05-25,1,4
SHP104163,Bangalore,Hyderabad,2368,FedEx,Truck,2024-06-30,2024-07-05,2024-07-05,1,4
SHP104164,Mumbai,Bangalore,1794,Delhivery,Truck,2024-04-26,2024-05-03,2024-05-03,2,5
SHP104165,Hyderabad,Ahmedabad,975,DHL,Air,2024-06-23,2024-06-30,2024-07-01,2,5
SHP104166,Hyderabad,Bangalore,812,DHL,Air,2024-07-03,2024-07-09,2024-07-11,1,5
SHP104167,Mumbai,Delhi,2398,BlueDart,Rail,2024-09-04,2024-09-09,2024-09-09,0,2
SHP104168,Pune,Mumbai,642,FedEx,Rail,2024-01-14,2024-01-20,2024-01-20,2,2
SHP104169,Chennai,Mumbai,1754,EcomExpress,Rail,2024-04-05,2024-04-11,2024-04-13,0,4
SHP104170,Hyderabad,Pune,2327,BlueDart,Rail,2024-07-11,2024-07-14,2024-07-16,3,5
SHP104171,Bangalore,Chennai,2034,Delhivery,Air,2024-06-20,2024-06-27,2024-06-27,0,1
SHP104172,Delhi,Bangalore,2372,EcomExpress,Truck,2024-09-07,2024-09-13,2024-09-13,1,2
SHP104173,Ahmedabad,Mumbai,2210,DHL,Truck,2024-01-27,2024-01-31,2024-01-31,1,1
SHP104174,Delhi,Mumbai,660,BlueDart,Truck,2024-08-16,2024-08-20,2024-08-20,1,1
SHP104175,Bangalore,Ahmedabad,2413,BlueDart,Air,2024-02-20,2024-02-21,2024-02-21,2,2
SHP104176,Pune,Kolkata,1801,EcomExpress,Air,2024-05-05,2024-05-12,2024-05-12,0,3
SHP104177,Kolkata,Mumbai,2391,BlueDart,Rail,2024-09-07,2024-09-08,2024-09-11,1,3
SHP104178,Ahmedabad,Pune,932,Delhivery,Truck,2024-04-13,2024-04-14,2024-04-14,1,1
SHP104179,Bangalore,Ahmedabad,1873,FedEx,Truck,2024-08-23,2024-08-30,2024-08-30,0,5
SHP104180,Ahmedabad,Mumbai,562,FedEx,Truck,2024-01-21,2024-01-25,2024-01-28,2,2
SHP104181,Delhi,Ahmedabad,1852,DHL,Rail,2024-10-19,2024-10-22,2024-10-24,0,3
SHP104182,Kolkata,Bangalore,1041,Delhivery,Truck,2024-03-09,2024-03-16,2024-03-17,3,4
SHP104183,Mumbai,Chennai,1692,Delhivery,Rail,2024-09-05,2024-09-09,2024-09-11,2,5
SHP104184,Kolkata,Hyderabad,907,EcomExpress,Air,2024-01-20,2024-01-21,2024-01-21,2,5
SHP104185,Bangalore,Hyderabad,405,DHL,Truck,2024-10-12,2024-10-17,2024-10-19,0,1
SHP104186,Hyderabad,Chennai,2350,Delhivery,Truck,2024-05-08,2024-05-12,2024-05-12,3,3
SHP104187,Hyderabad,Pune,2348,Delhivery,Truck,2024-08-28,2024-09-01,2024-09-02,1,2
SHP104188,Kolkata,Bangalore,666,EcomExpress,Air,2024-01-03,2024-01-06,2024-01-08,0,1
SHP104189,Mumbai,Kolkata,1996,Delhivery,Air,2024-03-02,2024-03-05,2024-03-07,1,3
SHP104190,Delhi,Bangalore,1978,EcomExpress,Rail,2024-09-22,2024-09-23,2024-09-25,1,5
SHP104191,Ahmedabad,Bangalore,2488,EcomExpress,Rail,2024-06-16,2024-06-21,2024-06-21,0,4
SHP104192,Ahmedabad,Kolkata,547,EcomExpress,Air,2024-08-10,2024-08-13,2024-08-13,1,2
SHP104193,Bangalore,Pune,2024,FedEx,Air,2024-09-22,2024-09-27,2024-09-30,1,5
SHP104194,Chennai,Delhi,2378,EcomExpress,Rail,2024-03-06,2024-03-08,2024-03-08,1,4
SHP104195,Bangalore,Mumbai,1911,Delhivery,Rail,2024-06-26,2024-06-28,2024-06-28,3,2
SHP104196,Pune,Ahmedabad,2276,Delhivery,Rail,2024-07-13,2024-07-20,2024-07-20,3,3
SHP104197,Ahmedabad,Mumbai,1555,EcomExpress,Truck,2024-10-05,2024-10-11,2024-10-12,1,3
SHP104198,Bangalore,Pune,760,EcomExpress,Truck,2024-06-05,2024-06-06,2024-06-06,0,4
SHP104199,Pune,Mumbai,1678,DHL,Truck,2024-06-09,2024-06-16,2024-06-19,2,3
SHP104200,Ahmedabad,Chennai,1492,DHL,Rail,2024-05-04,2024-05-05,2024-05-05,2,3
SHP104201,Pune,Chennai,938,EcomExpress,Rail,2024-07-06,2024-07-13,2024-07-14,1,2
SHP104202,Bangalore,Kolkata,402,EcomExpress,Truck,2024-04-12,2024-04-15,2024-04-15,2,3
SHP104203,Delhi,Hyderabad,148,DHL,Truck,2024-06-26,2024-06-27,2024-06-27,2,5
SHP104204,Chennai,Kolkata,2339,FedEx,Truck,2024-08-30,2024-09-03,2024-09-05,1,3
SHP104205,Kolkata,Pune,1607,Delhivery,Air,2024-06-05,2024-06-06,2024-06-06,3,2
SHP104206,Ahmedabad,Mumbai,2175,EcomExpress,Truck,2024-01-04,2024-01-05,2024-01-06,1,5
SHP104207,Pune,Bangalore,1486,BlueDart,Rail,2024-07-13,2024-07-16,2024-07-16,0,5
SHP104208,Delhi,Hyderabad,173,DHL,Rail,2024-08-13,2024-08-14,2024-08-16,1,3
SHP104209,Ahmedabad,Chennai,1737,Delhivery,Rail,2024-03-09,2024-03-16,2024-03-16,2,1
SHP104210,Bangalore,Mumbai,953,FedEx,Air,2024-05-13,2024-05-19,2024-05-20,1,5
SHP104211,Ahmedabad,Kolkata,347,DHL,Truck,2024-03-23,2024-03-25,2024-03-25,0,5
SHP104212,Hyderabad,Ahmedabad,300,BlueDart,Air,2024-03-22,2024-03-25,2024-03-27,3,5
SHP104213,Kolkata,Delhi,1315,FedEx,Truck,2024-07-25,2024-07-27,2024-07-28,2,5
SHP104214,Mumbai,Kolkata,385,BlueDart,Air,2024-03-22,2024-03-27,2024-03-30,1,5
SHP104215,Hyderabad,Mumbai,2367,BlueDart,Rail,2024-08-20,2024-08-24,2024-08-26,2,2
SHP104216,Ahmedabad,Kolkata,2153,FedEx,Rail,2024-01-24,2024-01-25,2024-01-25,1,5
SHP104217,Chennai,Pune,224,BlueDart,Truck,2024-09-27,2024-09-29,2024-09-29,0,5
SHP104218,Delhi,Pune,493,FedEx,Air,2024-05-05,2024-05-06,2024-05-06,0,5
SHP104219,Kolkata,Bangalore,2240,DHL,Truck,2024-10-21,2024-10-27,2024-10-28,1,2
SHP104220,Delhi,Ahmedabad,2401,DHL,Rail,2024-04-10,2024-04-15,2024-04-17,0,1
SHP104221,Kolkata,Ahmedabad,2076,FedEx,Rail,2024-06-10,2024-06-17,2024-06-18,1,3
SHP104222,Kolkata,Bangalore,848,BlueDart,Air,2024-07-26,2024-07-30,2024-08-01,2,4
SHP104223,Pune,Ahmedabad,1920,Delhivery,Air,2024-07-08,2024-07-09,2024-07-12,2,5
SHP104224,Pune,Hyderabad,1459,BlueDart,Rail,2024-09-04,2024-09-07,2024-09-10,2,5
SHP104225,Mumbai,Ahmedabad,2343,BlueDart,Truck,2024-05-23,2024-05-24,2024-05-25,3,5
SHP104226,Pune,Kolkata,1352,BlueDart,Air,2024-01-08,2024-01-15,2024-01-15,3,3
SHP104227,Kolkata,Bangalore,747,FedEx,Rail,2024-06-20,2024-06-26,2024-06-26,1,4
SHP104228,Mumbai,Delhi,850,Delhivery,Rail,2024-08-19,2024-08-26,2024-08-26,2,2
SHP104229,Delhi,Mumbai,1340,EcomExpress,Air,2024-02-24,2024-02-26,2024-02-26,3,5
SHP104230,Kolkata,Ahmedabad,1464,BlueDart,Rail,2024-06-07,2024-06-10,2024-06-11,3,5
SHP104231,Ahmedabad,Hyderabad,428,BlueDart,Air,2024-07-17,2024-07-22,2024-07-22,0,2
SHP104232,Delhi,Pune,2410,EcomExpress,Air,2024-03-03,2024-03-06,2024-03-06,0,2
SHP104233,Mumbai,Pune,2109,BlueDart,Rail,2024-05-24,2024-05-27,2024-05-27,0,4
SHP104234,Bangalore,Kolkata,1285,DHL,Air,2024-02-11,2024-02-14,2024-02-15,2,3
SHP104235,Bangalore,Kolkata,1051,EcomExpress,Rail,2024-01-15,2024-01-19,2024-01-22,1,1
SHP104236,Bangalore,Hyderabad,1726,FedEx,Truck,2024-09-17,2024-09-20,2024-09-22,0,4
SHP104237,Hyderabad,Ahmedabad,1344,Delhivery,Rail,2024-03-09,2024-03-13,2024-03-14,1,4
SHP104238,Ahmedabad,Pune,843,FedEx,Air,2024-04-19,2024-04-25,2024-04-26,2,4
SHP104239,Chennai,Mumbai,853,FedEx,Truck,2024-08-24,2024-08-29,2024-08-29,0,5
SHP104240,Kolkata,Hyderabad,2372,Delhivery,Rail,2024-03-05,2024-03-11,2024-03-11,1,4
SHP104241,Pune,Kolkata,1048,Delhivery,Air,2024-01-17,2024-01-21,2024-01-24,1,5
SHP104242,Hyderabad,Pune,2162,Delhivery,Truck,2024-09-05,2024-09-11,2024-09-11,0,3
SHP104243,Kolkata,Hyderabad,248,Delhivery,Rail,2024-09-26,2024-09-27,2024-09-28,0,3
SHP104244,Pune,Mumbai,2235,FedEx,Air,2024-04-05,2024-04-12,2024-04-14,1,4
SHP104245,Hyderabad,Delhi,2063,Delhivery,Air,2024-02-19,2024-02-24,2024-02-26,3,1
SHP104246,Hyderabad,Mumbai,900,EcomExpress,Air,2024-08-21,2024-08-22,2024-08-25,2,2
SHP104247,Chennai,Ahmedabad,272,BlueDart,Air,2024-05-31,2024-06-07,2024-06-07,1,3
SHP104248,Delhi,Hyderabad,598,FedEx,Truck,2024-06-04,2024-06-08,2024-06-09,1,4
SHP104249,Chennai,Bangalore,1955,FedEx,Air,2024-10-10,2024-10-15,2024-10-18,3,4
SHP104250,Ahmedabad,Kolkata,919,EcomExpress,Rail,2024-07-21,2024-07-25,2024-07-26,3,3
SHP104251,Chennai,Delhi,521,FedEx,Air,2024-10-05,2024-10-11,2024-10-11,2,1
SHP104252,Hyderabad,Pune,207,Delhivery,Rail,2024-10-01,2024-10-07,2024-10-09,0,3
SHP104253,Pune,Hyderabad,1184,Delhivery,Rail,2024-04-19,2024-04-25,2024-04-25,2,5
SHP104254,Bangalore,Pune,1813,BlueDart,Truck,2024-06-11,2024-06-18,2024-06-18,3,1
SHP104255,Delhi,Hyderabad,834,Delhivery,Truck,2024-03-23,2024-03-29,2024-03-30,1,1
SHP104256,Kolkata,Hyderabad,974,BlueDart,Rail,2024-03-07,2024-03-14,2024-03-17,1,4
SHP104257,Delhi,Pune,985,Delhivery,Rail,2024-02-05,2024-02-07,2024-02-07,2,4
SHP104258,Hyderabad,Ahmedabad,1384,DHL,Air,2024-09-09,2024-09-12,2024-09-12,3,2
SHP104259,Chennai,Ahmedabad,1353,DHL,Rail,2024-05-01,2024-05-02,2024-05-05,3,4
SHP104260,Pune,Delhi,679,EcomExpress,Rail,2024-07-28,2024-08-01,2024-08-01,2,1
SHP104261,Pune,Mumbai,1084,Delhivery,Air,2024-05-29,2024-06-03,2024-06-03,3,3
SHP104262,Chennai,Mumbai,876,Delhivery,Air,2024-04-01,2024-04-06,2024-04-09,3,5
SHP104263,Mumbai,Kolkata,350,DHL,Air,2024-06-18,2024-06-24,2024-06-27,0,2
SHP104264,Bangalore,Kolkata,1622,BlueDart,Air,2024-08-20,2024-08-21,2024-08-21,3,5
SHP104265,Bangalore,Kolkata,2357,BlueDart,Truck,2024-02-24,2024-02-25,2024-02-25,2,5
SHP104266,Pune,Hyderabad,277,EcomExpress,Truck,2024-09-13,2024-09-17,2024-09-20,1,5
SHP104267,Delhi,Mumbai,864,DHL,Air,2024-04-03,2024-04-05,2024-04-05,3,4
SHP104268,Chennai,Bangalore,965,BlueDart,Rail,2024-03-26,2024-03-27,2024-03-28,2,3
SHP104269,Mumbai,Hyderabad,2100,DHL,Air,2024-09-22,2024-09-29,2024-10-01,3,1
SHP104270,Mumbai,Chennai,1389,Delhivery,Air,2024-04-03,2024-04-08,2024-04-10,3,5
SHP104271,Mumbai,Ahmedabad,1152,BlueDart,Air,2024-08-06,2024-08-13,2024-08-13,1,2
SHP104272,Pune,Hyderabad,2287,Delhivery,Truck,2024-09-23,2024-09-29,2024-10-01,1,4
SHP104273,Kolkata,Hyderabad,691,FedEx,Rail,2024-05-09,2024-05-13,2024-05-13,2,1
SHP104274,Chennai,Mumbai,2047,BlueDart,Truck,2024-06-16,2024-06-20,2024-06-20,1,5
SHP104275,Delhi,Kolkata,2221,BlueDart,Air,2024-07-04,2024-07-05,2024-07-08,0,4
SHP104276,Pune,Chennai,1398,DHL,Rail,2024-10-23,2024-10-28,2024-10-28,2,2
SHP104277,Chennai,Ahmedabad,1023,Delhivery,Air,2024-01-20,2024-01-27,2024-01-29,3,4
SHP104278,Delhi,Hyderabad,2110,Delhivery,Rail,2024-02-03,2024-02-06,2024-02-08,0,5
SHP104279,Mumbai,Pune,2452,FedEx,Rail,2024-07-04,2024-07-06,2024-07-07,1,2
SHP104280,Hyderabad,Ahmedabad,927,BlueDart,Rail,2024-07-21,2024-07-25,2024-07-25,0,4
SHP104281,Mumbai,Ahmedabad,136,FedEx,Truck,2024-05-08,2024-05-12,2024-05-14,1,5
SHP104282,Bangalore,Mumbai,2323,DHL,Rail,2024-05-09,2024-05-10,2024-05-10,2,2
SHP104283,Delhi,Bangalore,1257,EcomExpress,Truck,2024-08-04,2024-08-05,2024-08-05,0,2
SHP104284,Bangalore,Ahmedabad,1970,FedEx,Air,2024-07-29,2024-08-04,2024-08-06,0,2
SHP104285,Bangalore,Chennai,226,BlueDart,Air,2024-01-23,2024-01-24,2024-01-24,0,5
SHP104286,Ahmedabad,Bangalore,559,EcomExpress,Truck,2024-01-12,2024-01-13,2024-01-14,0,1
SHP104287,Pune,Ahmedabad,1067,DHL,Air,2024-07-21,2024-07-22,2024-07-23,0,5
SHP104288,Kolkata,Bangalore,240,Delhivery,Air,2024-01-05,2024-01-06,2024-01-06,3,1
SHP104289,Delhi,Mumbai,2261,Delhivery,Truck,2024-09-24,2024-09-25,2024-09-25,0,4
SHP104290,Delhi,Hyderabad,1292,EcomExpress,Truck,2024-08-13,2024-08-16,2024-08-17,2,4
SHP104291,Hyderabad,Mumbai,892,DHL,Air,2024-05-09,2024-05-12,2024-05-12,2,2
SHP104292,Delhi,Pune,158,DHL,Truck,2024-08-02,2024-08-05,2024-08-05,2,2
SHP104293,Mumbai,Ahmedabad,1970,DHL,Truck,2024-10-14,2024-10-16,2024-10-16,2,2
SHP104294,Kolkata,Hyderabad,1864,DHL,Truck,2024-07-04,2024-07-08,2024-07-09,3,4
SHP104295,Ahmedabad,Hyderabad,1677,BlueDart,Truck,2024-02-13,2024-02-14,2024-02-15,3,2
SHP104296,Bangalore,Ahmedabad,334,EcomExpress,Truck,2024-04-30,2024-05-02,2024-05-03,3,1
SHP104297,Hyderabad,Bangalore,811,BlueDart,Rail,2024-02-09,2024-02-10,2024-02-10,1,1
SHP104298,Chennai,Kolkata,1825,DHL,Truck,2024-07-11,2024-07-14,2024-07-14,1,3
SHP104299,Mumbai,Hyderabad,783,Delhivery,Rail,2024-07-18,2024-07-20,2024-07-22,0,4
SHP104300,Ahmedabad,Hyderabad,1978,DHL,Air,2024-02-22,2024-02-25,2024-02-27,2,5
SHP104301,Kolkata,Chennai,524,EcomExpress,Rail,2024-06-03,2024-06-04,2024-06-04,3,3
SHP104302,Ahmedabad,Mumbai,1607,FedEx,Rail,2024-04-04,2024-04-05,2024-04-05,0,3
SHP104303,Delhi,Bangalore,2342,Delhivery,Truck,2024-09-15,2024-09-19,2024-09-22,0,1
SHP104304,Ahmedabad,Bangalore,1423,EcomExpress,Truck,2024-05-22,2024-05-26,2024-05-26,3,2
SHP104305,Hyderabad,Bangalore,971,DHL,Air,2024-08-16,2024-08-19,2024-08-21,2,3
SHP104306,Hyderabad,Ahmedabad,144,BlueDart,Air,2024-08-08,2024-08-13,2024-08-13,0,2
SHP104307,Chennai,Delhi,1842,DHL,Rail,2024-09-16,2024-09-17,2024-09-17,0,4
SHP104308,Kolkata,Ahmedabad,1294,BlueDart,Air,2024-10-08,2024-10-13,2024-10-15,1,3
SHP104309,Bangalore,Pune,504,DHL,Truck,2024-09-12,2024-09-13,2024-09-15,3,1
SHP104310,Ahmedabad,Mumbai,1559,DHL,Air,2024-09-16,2024-09-23,2024-09-23,1,4
SHP104311,Delhi,Kolkata,108,DHL,Air,2024-03-28,2024-04-01,2024-04-01,0,2
SHP104312,Pune,Chennai,699,FedEx,Rail,2024-08-05,2024-08-07,2024-08-09,1,5
SHP104313,Mumbai,Hyderabad,2462,EcomExpress,Truck,2024-09-27,2024-10-04,2024-10-04,1,3
SHP104314,Delhi,Kolkata,1444,Delhivery,Truck,2024-02-08,2024-02-13,2024-02-14,3,3
SHP104315,Ahmedabad,Chennai,656,EcomExpress,Air,2024-10-22,2024-10-26,2024-10-29,0,1
SHP104316,Delhi,Kolkata,1087,BlueDart,Truck,2024-08-05,2024-08-07,2024-08-07,0,3
SHP104317,Mumbai,Delhi,660,EcomExpress,Rail,2024-05-10,2024-05-12,2024-05-14,1,4
SHP104318,Delhi,Kolkata,189,BlueDart,Air,2024-01-27,2024-02-03,2024-02-03,3,3
SHP104319,Bangalore,Ahmedabad,411,EcomExpress,Air,2024-05-30,2024-06-06,2024-06-08,0,1
SHP104320,Ahmedabad,Chennai,112,Delhivery,Truck,2024-08-08,2024-08-14,2024-08-14,2,3
SHP104321,Chennai,Bangalore,669,Delhivery,Rail,2024-06-29,2024-07-05,2024-07-05,2,2
SHP104322,Kolkata,Pune,545,BlueDart,Rail,2024-10-12,2024-10-15,2024-10-17,2,2
SHP104323,Delhi,Hyderabad,1645,Delhivery,Rail,2024-01-13,2024-01-16,2024-01-17,3,1
SHP104324,Ahmedabad,Mumbai,945,Delhivery,Truck,2024-02-02,2024-02-03,2024-02-05,2,4
SHP104325,Pune,Bangalore,869,DHL,Rail,2024-08-02,2024-08-03,2024-08-04,0,2
SHP104326,Chennai,Ahmedabad,1200,BlueDart,Truck,2024-04-29,2024-05-02,2024-05-02,1,5
SHP104327,Kolkata,Chennai,1283,FedEx,Rail,2024-04-15,2024-04-17,2024-04-19,3,2
SHP104328,Ahmedabad,Hyderabad,1262,BlueDart,Truck,2024-01-28,2024-02-01,2024-02-02,0,3
SHP104329,Mumbai,Bangalore,1538,BlueDart,Rail,2024-01-01,2024-01-04,2024-01-04,1,4
SHP104330,Kolkata,Mumbai,400,BlueDart,Truck,2024-02-10,2024-02-13,2024-02-13,0,1
SHP104331,Hyderabad,Delhi,889,DHL,Air,2024-10-24,2024-10-29,2024-11-01,1,1
SHP104332,Delhi,Hyderabad,2458,EcomExpress,Air,2024-06-06,2024-06-12,2024-06-12,1,3
SHP104333,Ahmedabad,Delhi,2025,EcomExpress,Air,2024-05-03,2024-05-04,2024-05-04,2,2
SHP104334,Mumbai,Bangalore,1725,BlueDart,Rail,2024-09-03,2024-09-10,2024-09-13,0,1
SHP104335,Bangalore,Pune,247,DHL,Rail,2024-03-06,2024-03-09,2024-03-09,0,1
SHP104336,Kolkata,Ahmedabad,2336,DHL,Air,2024-04-26,2024-04-29,2024-04-29,0,3
SHP104337,Hyderabad,Kolkata,592,FedEx,Air,2024-02-25,2024-02-29,2024-03-03,0,4
SHP104338,Mumbai,Hyderabad,694,FedEx,Truck,2024-09-02,2024-09-06,2024-09-06,2,5
SHP104339,Hyderabad,Ahmedabad,1983,BlueDart,Air,2024-07-14,2024-07-21,2024-07-24,0,3
SHP104340,Delhi,Kolkata,1468,BlueDart,Air,2024-06-15,2024-06-19,2024-06-19,2,2
SHP104341,Chennai,Delhi,690,Delhivery,Truck,2024-05-16,2024-05-18,2024-05-21,3,2
SHP104342,Bangalore,Kolkata,1173,FedEx,Truck,2024-05-14,2024-05-21,2024-05-23,2,3
SHP104343,Ahmedabad,Delhi,1147,DHL,Rail,2024-05-16,2024-05-22,2024-05-22,2,5
SHP104344,Chennai,Ahmedabad,1598,Delhivery,Rail,2024-09-12,2024-09-17,2024-09-20,1,5
SHP104345,Pune,Mumbai,2325,BlueDart,Truck,2024-06-14,2024-06-16,2024-06-17,1,4
SHP104346,Delhi,Chennai,844,Delhivery,Rail,2024-09-12,2024-09-16,2024-09-16,3,2
SHP104347,Hyderabad,Chennai,591,DHL,Air,2024-04-05,2024-04-11,2024-04-14,3,5
SHP104348,Hyderabad,Pune,588,Delhivery,Air,2024-01-01,2024-01-07,2024-01-10,1,3
SHP104349,Ahmedabad,Bangalore,216,Delhivery,Truck,2024-05-22,2024-05-27,2024-05-27,3,3
SHP104350,Mumbai,Kolkata,260,DHL,Air,2024-05-30,2024-06-05,2024-06-05,0,5
SHP104351,Mumbai,Delhi,1569,BlueDart,Truck,2024-07-09,2024-07-16,2024-07-19,3,4
SHP104352,Bangalore,Chennai,2365,Delhivery,Truck,2024-01-01,2024-01-03,2024-01-03,1,1
SHP104353,Hyderabad,Bangalore,2343,Delhivery,Air,2024-07-11,2024-07-16,2024-07-18,3,2
SHP104354,Hyderabad,Chennai,1400,BlueDart,Rail,2024-09-19,2024-09-23,2024-09-23,1,2
SHP104355,Mumbai,Pune,1112,DHL,Rail,2024-07-14,2024-07-15,2024-07-15,1,3
SHP104356,Bangalore,Hyderabad,1090,FedEx,Truck,2024-05-27,2024-05-30,2024-05-31,0,1
SHP104357,Bangalore,Chennai,2460,BlueDart,Rail,2024-05-29,2024-06-02,2024-06-02,3,5
SHP104358,Ahmedabad,Mumbai,427,FedEx,Air,2024-08-23,2024-08-27,2024-08-29,3,5
SHP104359,Chennai,Kolkata,1697,EcomExpress,Truck,2024-02-22,2024-02-24,2024-02-25,3,3
SHP104360,Chennai,Bangalore,612,FedEx,Air,2024-09-18,2024-09-20,2024-09-20,2,4
